Course Title,Labels,Details
Exploring The World Of Spanish Wines,"['Lifestyle,Food & Beverage,Wine Appreciation and Oenology']","['Learn about Wines from Spain,Food & Wine Pairings,Learn about Main Wine Regions,How to Read a Wine Label,History of Wine of Spain,Wine Recommendations,…and much more!']"
Watercolour painting. 2 Welsh Landscapes. Fast and loose.,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Produce 2 beautiful landscapes from North Wales,great gifts.,When you have painted the picture along with me for a couple of times,by changing the colors and composition around just a bit you will find it better,,you will be able to frame and hang these 2 watercolors in your own home,The beauty of watercolour in skies and landscapes']"
Drawing Animals - How To Draw Cartoon Characters,"['Lifestyle,Arts & Crafts,Cartoon Drawing']","['Drawing cute cartoon animals and birds with expressions!,Various drawing techniques to draw cartoons with perfect measurements!,Use drawing methods to other cartoon characters also!,Apply gradient shading to their cartoon characters!,Adjust placement of facial features correctly!,Understand line, curves, strokes for creating funny, smiling, happy, cute faces!,Impress their friends/family through drawing skills!']"
Chakras Harmonic Alignment Money Attraction Teacher Diploma,"['Lifestyle,Esoteric Practices,Chakra']","['Students will learn about chakras,Students will learn about meditation,Students will learn about power of attraction,Students will learn about money secrets,Students will learn about sound bath,Students will learn about sound healing,Students will learn about affirmations,Students will learn about sound therapy,Students will learn about crystal singing bowls']"
Reiki Grand Master Levels 5-20,"['Lifestyle,Esoteric Practices,Reiki']","['Be a certified Reiki Grand Master levels 5-20 and be able to teach and attune others as well,The Origins Of The Reiki Grand Master System,Reiki Grand Master Levels 5 And 6,Reiki Grand Master Levels 7 And 8,Reiki Grand Master Levels 9 And 10,Reiki Grand Master Levels 11 And 12,Reiki Grand Master Levels 13 And 14,Reiki Grand Master Levels 15 And 16,Reiki Grand Master Levels 17 And 18,Reiki Grand Master Levels 19 And 20']"
Switzerland - All you need to know,"['Lifestyle,Travel,Travel Tips']",['All you need to know about Switzerland - The Essentials']
A beginners guide to lock picking,"['Lifestyle,Arts & Crafts,Locksmith']",['Introductory lockpicking and the defeating of locks.']
Systematic Haircutting - The Classic Pixie,"['Lifestyle,Beauty & Makeup,Hair Styling']",['Systematic Haircutting - Basic Haircuts for Hairdressers']
Realistic Baroque Drawing: Volume 2 - Full-Body Portrait,"['Lifestyle,Arts & Crafts,Drawing']","[""Students will learn how to draw the human body and its connection with nearby space from beginner to advanced.,Students will learn how to draw the male and female body by using real live models.,Studentes will know Caravaggio's history and his influence on drawing to learn step by step the technique of the greatest of masters.,Students will learn the general theory of angles and shape relationships.,Students will learn to draw still lifes and bright objects together with a body portrait.,Students will learn to turn a pencil drawing into a color drawing with color dry pastels.""]"
Architecture and Landscapes in Watercolor,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Architecture drawing and painting in perspective.,Watercolor techniques applied to buildings and landscapes.']"
Cake Baking 102: Coffee Shop Cakes & Desserts,"['Lifestyle,Food & Beverage,Cake Baking']","['Essential tools to help you with Cake Baking, Icing, and Decorating,Understand the Ingredients used in Making Cake,Understanding the temperature of Ingredients,Techniques used in Making Different Cakes,How to make Honey Castella Cake, Chocolate Banana Muffins, Basque Cheese Cake, and Mango Cheese Cake.']"
Beginners Drawing & Painting Art Inspired by Famous Artists!,"['Lifestyle,Arts & Crafts,Painting']","['Learn about (and get inspired by) the lives and work of 10 Famous Artists and see examples of the artwork they have created.,Create 11 fun and unique works of art inspired by 10 Famous Artists!,Participate in an activity that cultivates critical thinking skills, develops hand-eye coordination, and encourages self-expression.,Apply the knowledge gained in this course to create unique masterpieces.,Build self confidence while having fun!']"
The Power of Psalms - Create Your Life with Prayer,"['Lifestyle,Esoteric Practices,Prayer']","['You will know a spiritual technology that can change your reality,You will know the power behind the Psalms, as powerful magic formulas,You will learn to use the Psalms to achieve financial well-being, love, luck, protection and everything you need,You will learn to use the Psalms for yourself or anyone else']"
Certificate Remote Viewing for Psychic Growth & Exploration,"['Lifestyle,Esoteric Practices,Remote Viewing']","['Learn How to Do Remote Viewing,Learn How to Meditate for Remote Viewing,Learn about time travel using remote viewing,Develop your clairvoyant gifts with remote viewing,Improve your channeling gift with remote viewing,Learn how to explore the multiverse,Learn to connect with your spirit guide.']"
Aromatherapy for Spiritual Alchemy,"['Lifestyle,Esoteric Practices,Aromatherapy']","['Essential oils for chakra balancing, astrological sign perfumes, 5 elements and essential oils, ancient rituals, and creating shifts in the subconscious.,1-3 weeks,N/A,N/A']"
Marco Barucco’s Pencil Drawing Basics,"['Lifestyle,Arts & Crafts,Pencil Drawing']","['The REAL basics of drawing,How to free your INTUITIVE DRAWING ability,How to reproduce what you see with EXTREME PRECISION,How light works and how to use it, to make IMPRESSIVELY REALISTIC drawings,How to do cross hatching and how to blend it,A FUNNY exercise to really learn to FEEL the forms,The STEP-BY-STEP procedure I use for all my drawings']"
How to teach history by using food/beverages.,"['Lifestyle,Food & Beverage,Storytelling']","['How to share historical information by using food and food products.,How to use some famous recipes to make a dinner more interesting.,Develop the ability to detect information around food and drink.,How to to connect historical events.,How to analyse the origin of some ingredients.']"
Learn Chess With Grandmaster Mesgen Amanov,"['Lifestyle,Gaming,Chess']","['Chess Understanding and Calculation,Middlegames and Endgames,Strategy, Planning, Attacks and Process of Thinking']"
Mesmerizing Mandalas- Learn to Draw 7 Colorful Mini Mandalas,"['Lifestyle,Arts & Crafts,Mandala']","['How to draw Mini Mandalas,How to create patterns for Mandala art,How to draw Mandala from basics,How to draw colorful Mandala']"
Mixed Media Landscapes,"['Lifestyle,Arts & Crafts,Mixed Media Art']","['How to establish the major colors and values in the landscape,How to use watercolor or gouache in layers,How to add shadows and details with paint,How to finish the details with mixed media']"
The Power of Psalms - Create Your Life with Prayer,"['Lifestyle,Esoteric Practices,Prayer']","['You will know a spiritual technology that can change your reality,You will know the power behind the Psalms, as powerful magic formulas,You will learn to use the Psalms to achieve financial well-being, love, luck, protection and everything you need,You will learn to use the Psalms for yourself or anyone else']"
Hypnosis- Enhance Your Creativity With Self Hypnosis,"['Lifestyle,Esoteric Practices,Self-Hypnosis']","['By the end of the course you will be able to enhance your creativity using powerful self hypnosis, visualizations and affirmations,You will be able to overcome depression, insomnia, negativity and stress using powerful positive affirmations by the end of the course,You will learn how to relax instantly using self hypnosis techniques,By the end of the course you will come to know why some people are not creative whereas others are more creative than others']"
,Nill,Nill
Training Your Dog In Rally For Beginners - Start To Finish,"['Lifestyle,Pet Care & Training,Dog Training']","['Enjoy training your dog to participate in the dog sport of Rally,Understand the requirements for getting started in the dog sport of Rally,Be able to work in partnership with your dog,Use rewards to motivate and teach your dog to walk at Heel, and perform the regulation obedience exercises']"
Protect Your Digital Privacy,"['Lifestyle,Other Lifestyle,Data Protection']","[""How to improve your online security and privacy,Installing and using a password manager and 2FA app for creating strong passwords and account security,By updating your computer's operating system and apps,Securing your mobile devices and understanding how to use a secure email and messaging app,Setting up private payment methods,See the description below for more details!""]"
Flower Power,"['Lifestyle,Arts & Crafts,Crafting']","['How to treat flowers before you can arrange them,Arranging a flower bouquet in a vase,How to decorate a small dinner table with flowers,How to decorate a big dinner table with flowers']"
21 days of creative art therapy,"['Lifestyle,Arts & Crafts,Painting']","['Explore and discover your creativity. Excellent art therapy!,Daily art projects stretched over 21 days at your own pace. It takes 21 days to break a habit. Lets take 21 days to create creative habits. affirmation.,Great variety of art materials. It is important to be exposed to variety, Different mediums speak to different artist. Discover your medium through playing.,Art rules used as guidance for self-exploration!']"
"Mastering Glazing Techniques in Watercolor , Level II","['Lifestyle,Arts & Crafts,Watercolor Painting']","['Apply the content of the demonstration to their own painting challenges with watercolor glazing techniques.While every painting poses its own challenges, students will see a practical application of color usage in a sequence that is more likely to create vibrant glowing washes.s .,Successful students will have a broader knowledge of watercolor glazing techniques.']"
Elevate your Updo,"['Lifestyle,Beauty & Makeup,Hair Styling']","['By the time you finish this course, you will be able to throw your hair up into a braided chignon, a half-Dutch accent braid into a twisted bun, a French tuck, or pretty much whatever else strikes your fancy. You can mimic runway looks, do your own hairstyles for special events, and help your friends get ready for their big nights.']"
Get Public Speaking and Presentation Confidence in 2023,"['Lifestyle,Esoteric Practices,Hypnosis']","['Feel Confident and at ease Speaking in Public,20 Bonus Downloads 14 Hypnosis - 6 EFT Emotional Freedom Technique,Access a feeling of excellence anytime & Use a secret trigger to feel good anytime,Apply EFT Emotional Freedom Technique to anywhere in your life that needs improvement,Understand how rapidly Hypnosis can make positive changes,Feel more confident about giving a presentation or public speaking anywhere,Get a new understanding of how Hypnosis can make positive changes in your life']"
Chalk pastels for beginners - Autumn landscape and apples,"['Lifestyle,Arts & Crafts,Drawing']","['At the end of the course, the students will be able to create a project with chalk pastels.,At the end of the course, the students will know the basic techniques of chalk pastels.,At the end of the course, the students will have two completed projects.,At the end of the course, the students will be able to create the next chalk pastel project.']"
Introduction to Astrology,"['Lifestyle,Esoteric Practices,Astrology']","['A foundational understanding of Astrology,How the placement of the planets have a direct effect on your lives.,How to interpret a natal chart,Characteristics of the Zodiac signs']"
How to turn a graphic t-shirt into a cosmetic bag,"['Lifestyle,Arts & Crafts,Sewing']","[""You'll be able to take a graphic t-shirt and make it into a cute cosmetic bag.""]"
Oil painting wildlife animals,"['Lifestyle,Arts & Crafts,Oil Painting']","['How to paint a realistic elephant on canvas,How to paint elephant skin, elephant head, elephant trunk and tusk in detail,Realistic Wild life painting,How to paint sky in background,How to paint a sandy ground,How to add different layers in oil painting,Blocking paint, adding detail and highlight in a realistic animal painting,How to make realistic oil painting']"
Kundalini Reiki 4-5-6-7-8-9 Booster and Kundalini Gold Reiki,"['Lifestyle,Esoteric Practices,Kundalini']","['Kundalini Reiki 4-5-6-7-8-9 Booster and Kundalini Gold Reiki,Kundalini Reiki Boosters strengthen Kundalini attunements from level 1 to 3 and open up the chakras in your palms to a higher amount of Kunda.,Boosters do is to strengthen the opening in the palms so that they do not close easily; does not close and cause a decrease in energy flow,With Kundalini Mudra, Mantra and Meditation, you will strengthen your Kundalini even more.,Gold Reiki is a healing system based on Kundalini Reiki, which is based on raising and strengthening, using golden light.']"
,Nill,Nill
Chalk pastels for beginners - A ladybug and an owl,"['Lifestyle,Arts & Crafts,Drawing']","['At the end of my course, the students will be able to use chalk pastels easily.,The basic techniques will be covered and the student will be able to form a basic plan for creating a chalk pastel.']"
Lucid Dreaming 101-Using Science to start Lucid Dreaming Now,"['Lifestyle,Esoteric Practices,Lucid Dreaming']","['Experience the power to live out any fantasy inside your own private virtual reality of lucid dreaming,Master a straightforward scientific technique to have regular lucid dreams,Interact with and understand your subconscious powerhouse through lucid dreams,Learn the science of how sleep works so you can hack it for more lucid dreams,How to remember your dreams every night in incredible detail,How to make your dreams as vivid and detailed as reality,Eliminate anxieties and fears using lucid dreaming,Use lucid dreams for inspiration and finding answers to life’s questions,Extend your lucid dreams so they last all night']"
How to make new friends anywhere you go,"['Lifestyle,Travel,Personal Networking']","[""Step by Step guide to meet new people anywhere,Best ways to find connections easily,Learn how to never feel lonely, even when you're alone,Find the people that fit in your life and create your tribe,Improve your Social Skills,Keep a good mindset""]"
Super Easy Food Preserving,"['Lifestyle,Home Improvement & Gardening,Gardening']","[""This class will teach you how to make every harvest last longer by quickly and easily preserving vegetables at the height of their season.,You'll learn how to use your house, fridge, and freezer for simple and fast food preserving.,Save money. Provide your family with healthy food very affordably. Avoid the high prices of produce at the grocery store in winter.,Save Time. Go right to your basement or freezer and grab what you need for dinner instead of running to the store.,Know Where Your Food Comes From. Eat healthy, chemical-free food that hasn’t traveled hundreds of miles.""]"
Design your own wedding bands,"['Lifestyle,Arts & Crafts,Jewelry Making']","['Students will be able to design and 3d print their own wedding bands,Understand jewellery Manufacturing,Have a basic understanding of CAD Modelling,Being familiar with a 3d enviroment']"
Acrylic Nail Course for beginners,"['Lifestyle,Beauty & Makeup,Nail Art']","['How to prep nails,Sizing up the tips,Applying acrylic,Gel polish nail art']"
Let's Meditate with Mandala,"['Lifestyle,Arts & Crafts,Mandala']","['Basic shapes in a mandala,Understanding the significance of colors in mandala,Doodling and mandala in defined shapes,Anything can be your canvas,Simple mandala,What is a mandala?,Mandala of a coffee painted surface']"
How to Draw Rocks in Graphite,"['Lifestyle,Arts & Crafts,Pencil Drawing']","['Fundamentals of Drawing Rocks,Rendering Form and Detail,Light and Shadow Patterns for Clarity,Designing the Contour and Shape to Look Correct,Identifying and Drawing planes,Creating Shadows and Describing Form,Silhouettes and Shapes']"
The Initiations into the Mysteries,"['Lifestyle,Esoteric Practices,Spirituality']","[""The Initiations into the Mysteries,As Outlined in my book 'The Hammer of Mysticism: Encyclopedic Journey into Out-of-Body Travel, Mystical Processes and Terms’,The Pathway of the Ancient Mystery School Traditions,The Pathway of the Ancient Mystics""]"
Simple Watercolor Streetscapes and Urban Landscapes,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['How to draw from a reference photo quickly and loosely, how much detail you need to add, and how to imply more details through painting.,Learn various watercolour painting techniques such as wet-in-wet, wet-in-dry, drybrush.,How to allow paint to mix on the paper for dramatic and interesting washes.,How to paint simple street scenes and define a light source to create dramatic shadow effects.']"
The Dangerous Elshad System Chess Opening For Black,"['Lifestyle,Gaming,Chess']","['How To Play The Elshad System For Black,How to create weaknessess in your opponents game,Tactics and Advance Tactics,How to use this opening to beat stronger rated players,How To Think The Right Way']"
Who Were You Born To Be? Intro to Human Design,"['Lifestyle,Esoteric Practices,Human Design System']","['Discover why Human Design is a more useful profiling tool than most others available.,Learn where and when Human Design was created and what areas of life it can help with.,Get a grasp of what the term ""Type"" means and understand the strengths and differences between each of the 5 Types.,Understand what the term ""Strategy"" means in relation to Human Design and how your Strategy helps you.,Come to know what the terms ""Not-Self Theme"" & ""Signature"" for each different Type and how knowing them can help you.']"
Cherry Blossom - Impressionist Landscape for Beginners,"['Lifestyle,Arts & Crafts,Acrylic Painting']","['Basics of loose acrylic painting,Right art supplies,Color Theory for beginners,Acrylic blending,My entire painting process']"
Complete Dino Drawing and Design: 2D to 3D illustrations,"['Lifestyle,Arts & Crafts,Drawing']","['Step by Step drawing Dino figure,All drawings in this course will boost you general drawing skills,Different tools and materials such as pencils, color pencils, watercolors and markers,How to draw different dinosaurs accurately,Observation and analysis of the work,Different sketching techniques such as using guiding lines and geometric shapes,Different coloring techniques using different materials,How to build up your layers of work,How to create depth and dimension']"
Paint Beautiful Folk Art With Acrylics: For Beginners,"['Lifestyle,Arts & Crafts,Painting']","['Introduction To Gond Art: Brief history and its development over 1400 years,Basics Of Gond Art: The characteristic features of Gond Art,Sketching the motif: Final Composition,Painting the motif: Coloring & Mark making']"
,Nill,Nill
Free Expressionism 2 - Painting like you just don't care,"['Lifestyle,Arts & Crafts,Painting']","['Learn to be more free, loose, and expressive with your painting.,Learn to depart from your reference photo and create your own interpretation.,Learn to shed the inhibitions that stop you from being truly creative and having fun (mainly the pressures of showing or selling the finished painting),Learn that beautiful, spontaneous art can be created by very inexpensive materials that are accessible to everyone.']"
Master Watercolor Techniques And Paint Stunning Landscapes,"['Lifestyle,Arts & Crafts,Watercolor Painting']","[""Learn 6 techniques peculiar to watercolors,Learn how I use these techniques while painting the 3 complete demonstrations,You'll gain the confidence to paint landscapes using watercolors.,How to simplify a scene, sketch it and create simple yet stunning watercolor landscape paintings""]"
Hypnosis – Overcome Guilt Using Self Hypnosis,"['Lifestyle,Esoteric Practices,Self-Hypnosis']","['By the end of the course you will be able to understand why guilt feeling arises and how it affects us mentally,You will be able to overcome your guilt of the past using powerful self hypnosis and relaxation techniques,You will also be able to identify your guilt closely which has been disturbing you and causing you pain, which you want to get rid of,You will be feel more confident and motivated by the end of the course after getting rid of your guilt completely']"
Occultism Level 6: Spiritual Alchemy,"['Lifestyle,Esoteric Practices,Psychic']",['Develop your psychic senses in a safe and scientific manner.']
3D hand painting course for beginner to advanced,"['Lifestyle,Arts & Crafts,3D Printing']","['Understand the fundamental principles of art,Draw lifelike paintings,Draw an object from beginning to end,Learn knowledge and skills of painting and design']"
Create Your Life: A Hypnosis Life Overhaul,"['Lifestyle,Esoteric Practices,Hypnosis']","['Set a life-long subconscious blueprint for a Life Well Lived,Learn how to hypnotise yourself and other people,Understand depression/low-mood and how to deal with that through hypnosis,Understand anxiety/worry and how to deal with it through hypnosis,How to get things done and create a lifestyle you love']"
Stuffed toy workshop Axolotl,"['Lifestyle,Arts & Crafts,Sewing']","['Stuffed toy making,Sewing: back stitch and ladder stitch,Stuffing,Decorating the face,Making eyelids in secret technique,Joint all body parts together,Shading for making realistic look']"
How to DIY Botox-Course for Everyone-Full Face Botox,"['Health & Fitness,General Health,Face Lift']","['What is Botulinum Toxin Type A (AKA Botox)?,What is Botulinum Toxin (Botox) used for?,History of Botulinum Toxin (Botox),How it works,Warnings, Precautions & Complications,Things to avoid for best results,Tools Needed,Different types of Botulinum Toxin Type A Brands,Correct Disinfection of Face & Botulinum Toxin Vial,Correct Disinfection, Sanitation, & Safety,In-depth Understanding of Needles, All the parts of a Needle,How to Reconstitute (Mix) your Botulinum Toxin,How to Draw up your Toxin on your syringe,Understanding what is a Unit of your Toxin,Muscles of your face. Face Anatomy,Depth of injection for each treatment area,Recommended Dosage for each treatment area,Mapping Record/Injection Record/Treatment Record,Mapping (where to inject) Gabellar Area (Procerus & Corrugator Supercilii Muscles) -11""s,Mapping (where to inject) Frontalis Muscle-Forehead,Mapping (where to inject) Orbicularis Oculi Muscle (Smile Lines) & Jelly Roll (Under Eye),Mapping (where to inject) Nasalis Muscle (Bunny lines on Nose),Mapping (where to inject) Levator Labii Superioris Alaeque Nasi (LLSAN) Muscle (Gummy Smile, showing too much gums),Mapping (where to inject) Septi Nasi Muscles (Upturn the tip of the nose),Mapping (where to inject) Orbicularis Oris Muscle (Lip Flip),Mapping (where to inject) Depressor Anguli Oris (DAO) Muscle (Upturns corners of the mouth),Mapping (where to inject) Mentalis Muscle (Orange peel skin in chin),Mapping (where to inject)Masseter (face slimming, teeth grinding, migraines),Mapping (where to inject) Platysma Muscles (Neck),Practical Application (injection) Gabellar Area (Procerus & Corrugator Supercilii Muscles) -11""s,Practical Application (injection) Frontalis Muscle-Forehead,Practical Application (injection) Orbicularis Oculi Muscle (Smile Lines) & Jelly Roll (Under Eye),Practical Application (injection) Nasalis Muscle (Bunny lines on Nose),Practical Application (injection) Levator Labii Superioris Alaeque Nasi (LLSAN) Muscle (Gummy Smile, showing too much gums),Practical Application (injection) Septi Nasi Muscles (Upturn the tip of the nose),Practical Application (injection) Orbicularis Oris Muscle (Lip Flip),Practical Application (injection) Depressor Anguli Oris (DAO) Muscle (Upturns corners of the mouth),Practical Application (injection) Mentalis Muscle (Orange peel skin in chin),Practical Application (injection) Masseter (face slimming, teeth grinding, migraines),Practical Application (injection) Platysma Muscles (Neck),Show less']"
Complete Course on Aura Cleansing and Chakra Clearing,"['Lifestyle,Esoteric Practices,Aura Reading']","['All about Auras and cleansing them,Diagonise which Chakras are blocked causing your problems,Learn simple and one instant chakra clearing technique,Learn to understand other people without them telling you anything']"
How To Travel Around Tanzania East Africa On A Budget,"['Lifestyle,Travel,Travel Tips']","[""You will be able to save tons of money during your travels,You will be able to Travel longer, cheaper and better in Tanzania,You will be able to book the cheapest flight tickets you've ever found,You will start to plan your road-trip around Tanzania,You will know how to apply for the right visa for Tanzania,You will never have to pay banking fees ever again,You will be able to fly on a one way ticket,You will learn how to book your travels independently without using travel agencies,You will learn to travel to another travel destination via land borders for half the price,You will be able the best budget hotels in different cities in Tanzania""]"
Watercolor sunset in the field,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['Wet-on-Dry and Wet-on-Wet watercolor techniques combination,Making light effect in watercolors,Efficient work with a limited color palette,Finding balance between detailing and loose watercolor']"
Secrets of the German Shepherd Dog: Care and Training,"['Lifestyle,Pet Care & Training,Pet Training']","['You will know all the secrets of your German Shepherd; how to care for them, feed them, train them and more!']"
Cute and Easy Sugar Faces,"['Lifestyle,Food & Beverage,Cake Decorating']","['Creating sugar faces for cake figures,Cute and easy basic faces,Beautiful and more realistic simple faces,Different faces: male and female, young and old,Facial expressions,Finishing touches']"
No Fear Watercolor Landscapes,"['Lifestyle,Arts & Crafts,Watercolor Painting']","['How to break away from rigid art,Tips for loose brushwork,How to simplify colors,Why value hierarchy is more important than color matching,How to blend traditional and unconventional watercolor techniques']"
Master Your Meditation,"['Lifestyle,Other Lifestyle,Meditation']","['How to Meditate,Guidance over 21 days to sit in meditation from 8 minutes to 21 minutes,Knowledge and understanding of what meditation is,Breathing techniques,Myths surrounding meditation,How to sit in Meditation,Tips and tools on how to meditate easily,Guided meditations,Benefits of meditation']"
Learn Comic Book Panel Directing!,"['Lifestyle,Arts & Crafts,Comic Book Creation']","['Basics of Comic Book Panel Directing,Relationship of images and text in comic books,Timing in comic books,Most used panel directing templates,Most common comic book page layouts']"
"How to Draw Lions, Tigers and Bears using Pastel Pencils","['Lifestyle,Arts & Crafts,Colored Pencil Drawing']","['How to use Pastel Pencil Techniques to Draw Lions, Tigers and Bears!,Apply the light to dark rule when layering pastel tones,Be able to apply the techniques learnt to their own pictures,Easy to copy techniques with step by step videos']"
Learn How to Draw Koalas and Pandas Step by Step,"['Lifestyle,Arts & Crafts,Colored Pencil Drawing']","['How to use Pastel Pencil Techniques to Draw Koalas and Pandas,Apply the light to dark rule when layering pastel tones,Be able to apply the techniques learnt to their own pictures,Easy to copy techniques with step by step videos']"
From the Garden to the Table,"['Lifestyle,Home Improvement & Gardening,Gardening']","['Boost your nutrition with homegrown food,Use homegrown produce in healthy recipes,Prevent chronic disease by eating homegrown fruits and vegetables,Teach your children to care for the planet']"
How to DIY Botox-Course for Everyone-Full Face Botox,"['Health & Fitness,General Health,Face Lift']","['What is Botulinum Toxin Type A (AKA Botox)?,What is Botulinum Toxin (Botox) used for?,History of Botulinum Toxin (Botox),How it works,Warnings, Precautions & Complications,Things to avoid for best results,Tools Needed,Different types of Botulinum Toxin Type A Brands,Correct Disinfection of Face & Botulinum Toxin Vial,Correct Disinfection, Sanitation, & Safety,In-depth Understanding of Needles, All the parts of a Needle,How to Reconstitute (Mix) your Botulinum Toxin,How to Draw up your Toxin on your syringe,Understanding what is a Unit of your Toxin,Muscles of your face. Face Anatomy,Depth of injection for each treatment area,Recommended Dosage for each treatment area,Mapping Record/Injection Record/Treatment Record,Mapping (where to inject) Gabellar Area (Procerus & Corrugator Supercilii Muscles) -11""s,Mapping (where to inject) Frontalis Muscle-Forehead,Mapping (where to inject) Orbicularis Oculi Muscle (Smile Lines) & Jelly Roll (Under Eye),Mapping (where to inject) Nasalis Muscle (Bunny lines on Nose),Mapping (where to inject) Levator Labii Superioris Alaeque Nasi (LLSAN) Muscle (Gummy Smile, showing too much gums),Mapping (where to inject) Septi Nasi Muscles (Upturn the tip of the nose),Mapping (where to inject) Orbicularis Oris Muscle (Lip Flip),Mapping (where to inject) Depressor Anguli Oris (DAO) Muscle (Upturns corners of the mouth),Mapping (where to inject) Mentalis Muscle (Orange peel skin in chin),Mapping (where to inject)Masseter (face slimming, teeth grinding, migraines),Mapping (where to inject) Platysma Muscles (Neck),Practical Application (injection) Gabellar Area (Procerus & Corrugator Supercilii Muscles) -11""s,Practical Application (injection) Frontalis Muscle-Forehead,Practical Application (injection) Orbicularis Oculi Muscle (Smile Lines) & Jelly Roll (Under Eye),Practical Application (injection) Nasalis Muscle (Bunny lines on Nose),Practical Application (injection) Levator Labii Superioris Alaeque Nasi (LLSAN) Muscle (Gummy Smile, showing too much gums),Practical Application (injection) Septi Nasi Muscles (Upturn the tip of the nose),Practical Application (injection) Orbicularis Oris Muscle (Lip Flip),Practical Application (injection) Depressor Anguli Oris (DAO) Muscle (Upturns corners of the mouth),Practical Application (injection) Mentalis Muscle (Orange peel skin in chin),Practical Application (injection) Masseter (face slimming, teeth grinding, migraines),Practical Application (injection) Platysma Muscles (Neck),Show less']"
Learn How to do Energy + Chakra Healing,"['Lifestyle,Esoteric Practices,Energy Healing']","['Learn about energy and chakra healing.,Learn how to use either a pendulum or your hand to asses the chakras.,Learn how to perform a complete energy healing session from start to finish.,Learn how to incorporate sound healing, crystal healing, essential oils, and angel healing into a session.']"
Master Your Meditation,"['Lifestyle,Other Lifestyle,Meditation']","['How to Meditate,Guidance over 21 days to sit in meditation from 8 minutes to 21 minutes,Knowledge and understanding of what meditation is,Breathing techniques,Myths surrounding meditation,How to sit in Meditation,Tips and tools on how to meditate easily,Guided meditations,Benefits of meditation']"
Learn to make Hand Made Perfumes,"['Lifestyle,Arts & Crafts,Perfume']","['How to make their favorite long lasting perfume.,What are the ingredients for homemade perfume?,How do you make 100% natural perfume?,Which liquid is used to make perfume?']"
BEGINNERS ACRYLIC PAINTING - Paint a Folk Art Rooster,"['Lifestyle,Arts & Crafts,Acrylic Painting']","['A complete step by step guide to creating your own decorative painting in acrylics.,Learn about the basics of colour and how to mix your own.,Explore the different surfaces you can paint on with Acrylics.,How to create your own ideas for painting.,Ways to create new and exciting decorative art and learn along the way.,Gain more knowledge about painting with Acrylics and improve your skills,Be able to produce a personalised piece of artwork.,Consider new techniques and approaches using acrylic paint.']"
How to Judge Beer Like a Pro,"['Lifestyle,Food & Beverage,Beer Brewing']","['You will understand the difference between objective and subjective beer evaluation,You will know the proper sequential steps in beer evaluation,You will learn about helpful beer judging tools,You will Identify opportunities to learn more about beer judging and practice beer judging']"
Introduction to monochrome and color drawing art media,"['Lifestyle,Arts & Crafts,Drawing']","['Learn how to draw in charcoal, pen, colour pencil, ink, markers, oil and soft pastel from scratch,Learn techniques and tricks related to different drawing materials,Create 7 stunning artworks with different materials,Learn important rules of composition, coloristic, drawing and others,Explore major drawing materials from a different angle,Get to know the differences between available products on the market,Understand how to choose art materials and their characteristics,Learn basic historical information about different art materials,Get to know some old and contemporary drawing artists']"
Pegan cooking and lifestyle,"['Lifestyle,Food & Beverage,Cooking']","['Pegan cooking and lifestyle - lose weight, boost your immune system, have more energy, be more vibrant and live healthier by combining paleo an vegan cooking,Cooking, healthy lifestyle, gluten free diet, lactose free diet, healthy living,Get healthier with Pegan diet - combination of paleo and vegan diet! Prevent chronic disease, lose weight, have more energy, be more vibrant and sleep better!,Cooking skills, health tips, healthy recipes']"
The Ultimate Rum-Cocktail Course,"['Lifestyle,Food & Beverage,Cocktails and Bartending']","['A home enthusiast? Mix fantastic rum cocktails for family and friends, that the most skilled professional would be proud of.,Already a bartender? Develop your repertoire and mix truly world-class rum cocktails, giving your career a serious boost.,Discover how to create the finest versions of 20 of the most important rum-based cocktails.,Learn the background to many of the most iconic rum-based cocktails.']"
Living Willow:,"['Lifestyle,Home Improvement & Gardening,Gardening']","['Living Willow installation techniques,Living willow pruning and shaping maintenance,Choosing material and calculating quantities needed,placing and positioning of living willow installations,ground conditions living willow requires,ideal timing for installation']"
Systematic Haircutting - Undercut Workshop,"['Lifestyle,Beauty & Makeup,Hair Styling']",['Systematic Haircutting - Artistic Haircuts for Hairdressers']
"Perfume Making, Diffusers, & Social Scent Domination","['Lifestyle,Beauty & Makeup,Perfume']","['Learn how to make your own perfumes, colognes, and other fragrances at home with no special equipment, and with a unique approach that considers diffuser use.,Learn how to make diffusers which: Get the chemicals off of your skin; provide a more consistent smell; and prolong the use of your fragrance.,Learn techniques and strategies for wearing perfumes, colognes, and other fragrances directed to specific occasions, such as at a job interview, and on a date.,Develop a tailored scent profile that encompasses your person as well as your environments into one complete system of scent domination.,You\'ll learn unique concepts and techniques of ""scent warfare"" establishing you as the best smelling person in the room, currently taught only in this system!,You\'re going to learn how to improve an existing fragrance, either from recipe, or directly in a commercially bought bottle from the store!']"
