Course Title,Labels,Details
Schedule Network Diagram and Critical Path Method,"['Business,Project Management,Project Scheduling']","['Understand what network diagrams are,Know how to create project schedule network diagrams,Understand what critical path is,Understand how to identify and calculate the length of critical path,Understand what near critical path is,Understand how to identify and calculate the length of near critical path,Understand what critical activity is,Understand what near critical activity is,Understand what the Critical Path Method is,Know how to apply and use the Critical Path Method,Know how to calculate the Early Start, Early Finish, Late Start, Late Finish and Float of the activities,Know what Forward Pass and Backward Pass are,Know how to apply Forward Pass and Backward Pass to calculate the network diagram,Show less']"
Networking for Real Estate Investors For Profits & Funds,"['Business,Real Estate,Real Estate Marketing']","['How to Network to find deals,Strategies for successful Networking']"
Real World Project Management For Beginners: Detailed Course,"['Business,Project Management,Project Management']","['Manage projects effectively and successfully as per PMI-USA standards.,Create detailed project plans with detailed scope statement and WBS.,Create realistic schedule & budget for your project.,Effectively monitoring project budget and schedule using earned value analysis techniques.,Work on all 5 phases of the projects and finish projects on schedule and under budget.,Perform risk analysis and determining reserves.']"
SHOPIFY DROPSHIPPING COURSE COMPLETE GUIDE,"['Business,E-Commerce,Shopify Dropshipping']","['Students will be able to follow over my shoulder and be guided from A-Z on starting their new online business,The end result will be a complete and legit business that provides daily income']"
Certified Quality Improvement Associate Training,"['Business,Management,Certified Quality Improvement Associate (CQIA)']","['Successfully pass the Certified Quality Improvement Associate (CQIA) exam on the first attempt (confidently).,Implement proven quality management and quality improvement principles in your work areas.,This course will provide you with the foundational quality improvement tools needed to be a part of an improvement project.,Build a strong foundation for your successful Quality Management career']"
Organizational Psychology and Human Resource Management,"['Business,Human Resources,Human Resources']","['Organizational Culture,Employee Psychology,Organizational Behaviour,Global Trends and BioDiversity']"
"Complete ElasticSearch with LogStash, Hive, Pig, MR & Kibana","['Business,Business Analytics & Intelligence,Elasticsearch']","['Advance your career in Big data by learning how to integrate ElasticSearch on Hadoop Ecosystem and create real world data pipelines for your big data applications.,Develop sound understanding of data ingestion, integration across systems, full text search & data analytics.,Develop in demand skills for building Data Pipelines using Apache Hive, Pig, MapReduce (Java), & LogStash to index data into ElasticSearch clusters for quick data analytics and text searching.,Advance your career by applying for an awesome job with great pay.,Develop awesome data visualizations using Kibana.']"
Agile Principles and Mindset,"['Business,Project Management,Agile']","['Exploring Agile based software development,Developing Understanding of how agile based project management is different,Implement Agile Based Project Management Approach in software development projects,Developing understanding of context where agile is more suitable,Developing understanding of how roles changes in agile']"
Amazon masterclass: Create Affiliate & Sell on Amazon Course,"['Business,E-Commerce,Amazon FBA']","['Master social media domination,Learn how to build a website without any coding,Learn how to profit with amazon without spending a penny,How to utilize social media without spending money on ads,Get discounts and how to win free products,Find products to sell as Amazon FBA seller,Make money with affiliate marketing,Open an Amazon FBA business fast,Create a masked domain']"
Sales for online entrepreneurs : smart tips for more sales,"['Business,Sales,Sales Skills']","['You will be able to close more sales online,You will get rid of your blocks when it comes to selling,You will remove any bad feelings related to selling']"
"GDPR Certification, Data Protection GDPR, Law & Cases 2022","['Business,Business Law,Data Protection']","['This amazing course gives you a superb introduction to GDPR (with REAL cases),Know who need to take action,Be able to define a lawful basis of processing (or not),You will know what a data breach is, what to do and who to tell,You will understand and be able to discuss the jargon of GDPR,You will be able to explain GDPR and Data Protection to colleagues and your bosses,You will be above colleagues just because you understand and can talk about this crucial piece of law,You will be able to discuss a persons right with your own or a company lawyer,You have knowledge of the key principles,You know what is meant by privacy and the rights of indivuduals,You know about privacy by design,You benefit from Case Studies that are added to over time as the law develops - you have lifetime access,Show less']"
Qlik Sense For Everyone,"['Business,Business Analytics & Intelligence,Qlik Sense']","['Loading data to Qlik Sense,Using objects on Qlik Sense,Set Analysis,Using operators in set expression,Set modifiers with advanced searches,Set modifiers with implicit field value definitions,Using variables,Visualization color settings,Combining tables']"
Smart Content Marketing Mastery 2023 | Leverage Data & AI,"['Business,Business Strategy,Content Marketing']","[""Uncover the secrets to drastically improving the results you get from your content marketing efforts!,Find out why the old methods of content marketing are DEAD, and how the NEW methods can make you more money!,Discover the different types of media you should be using in your content marketing for the best results!,Learn which content marketing methods not only don't work anymore, but could also get you banned from Google!,And much more - all within this special course!""]"
Data Analysis with Microsoft Excel & Google Sheets,"['Business,Business Analytics & Intelligence,Data Analysis']","['End-to-end knowledge of both MS Excel and Google Sheets,Understand which spreadsheet software to use and where,Master Microsoft Excel and Google Sheets from basic to expert level,Become a top-notch analyst or consultant,Understand the difference between MS Excel and Google Sheets,Unique capabilities of both software and leverage the best of each,Menu, Ribbons & Options, Different Tabs,Formatting including Conditional Formatting,Fonts and Alignments,Sorting & Filtering,Formulas and Functions,VLookup, HLookup, Pivot Tables,Charts & Graphs,Sharing, Security, Working simultaneously on same spreadsheet,Prepare for Data/Business Analyst jobs with complete mastery and command over both Microsoft Excel and Google Sheets,Show less']"
Virtual Real Estate Investing in the Metaverse,"['Business,Real Estate,Metaverse']","['Define the metaverse and virtual real estate,Understand different metaverse worlds,Review investment techniques,Learn how to buy virtual land']"
The ©GEMBA Methodology,"['Business,Operations,Lean']","['At the end of this course participants will know what the Gemba is.,You will understand key things to look for at the Gemba.,You will understand the process of Gemba walking.,You will know how to discover opportunities at the Gemba that will drive real actions and improvements.,You will learn methods of root cause analysis you can use at the Gemba to discover actual issues.,You will understand what the concept of Genchi Genbutsu means.,You will know what ""respect at the gemba"" refers to.,You will know how to analyze information and data to drive improvements.,You will have a standard methodology that can be used over and over again.']"
Certified Travel Consultant,"['Business,Operations,Travel Business']","['Guidance to start a travel agency,Profiling your customers - General and Specific,Know how technology supports the travel business,Decision on designing the best market flyer based on destination profile,Explore the travel business earning potential']"
Online Business Management,"['Business,Entrepreneurship,Business Strategy']","['You will learn valuable information, simple tips, and effective techniques to help you manage your online business more efficiently.']"
Managing commercial website projects,"['Business,Project Management,Project Management']","['The full web project life-cycle,How to control each stage of the project,The different types of project management tools,How waterfall and agile are used,What documentation is required,How to create a website proposal,How to plan a website strategy,Wireframing and why is it important,Client management techniques,Team management,Risk mitigation and how to avoid scope creep,How to bring a website project in on budget,Show less']"
Six-Figure Solopreneur,"['Business,Entrepreneurship,Entrepreneurship Fundamentals']","['The fastest path to starting your own professional services Solo Business,How to choose and learn a Marketable Skill,How to land your first Freelance client,How to build a Freelance portfolio so you can quit your job for good,How to start and operate a Solo Business,Landing your first Solo Business client']"
PMI - PBA Certification Training,"['Business,Project Management,PMI-PBA']","['This certification will help you to recognize the analytical, technical and interpersonal skills needed by business analysts,Helps you to analyse organizational structures and apply it effectively,Identify problems and opportunities by assessing needs, goals, and objectives,Create a successful plan for business analysis,Analyse stakeholder characteristics and needs,Coordinate efforts with project management,Elicit information from stakeholders, using a variety of direct and experiential methods,Review data and use simulation techniques to better understand business needs,Harness methods for modelling scope, processes, rules, data and interfaces effectively,Trace requirements and manage project scope,Establish baselines and measurement criteria to gauge success,Manage changes and conduct impact analysis effectively,Evaluate and facilitate deployment of solutions,Learn the skills and clarity needed to effectively perform a business analyst’s role,Learn the core terminology, principles and practices of Business analysis,Achieve reliable, quality results with enhanced efficiency and consistency,Show less']"
IIBA CBAP CCBA ECBA Business Analysis Certification - Part 4,"['Business,Business Analytics & Intelligence,IIBA Certification']","['Option to learn all 6 knowledge areas by enrolling in a Single Bundled Course,Understand business analysis concepts and tasks specified in the Requirements Life Cycle Management knowledge area of IIBA BABOK Guide v3.0,Align your business analysis knowledge and/or experience with concepts of IIBA BABOK Guide v3.0,Prepare for globally recognized IIBA CBAP/ CCBA Certification or ECBA certificate exam']"
SQL Essentials for Business Analysts and Data Professionals,"['Business,Business Analytics & Intelligence,Business Analysis']","['Writing basic to advanced SQL queries and statements,Building interactive dashboards and reports using SQL,Techniques for managing and organizing data,How to design and create databases and data warehouses,Best practices for working with data in a team environment,Tips for troubleshooting and debugging SQL code,Project management skills for running successful data projects,Strategies for communicating and presenting data insights to stakeholders,Understanding data visualization techniques and tools.']"
"Become a Chief Collaboration Officer | Team, Partner and Win","['Business,Management,Business Collaboration']","['Become an expert in business to business collaboration techniques.,Identify business to business collaboration opportunities in the industry.,Establish a structured process to implement business collaboration.,Be able to develop a business to business collaboration profile.,Help grow companies or businesses through business collaboration.,Apply for a career as a “Collaboration Officer” or as a “Consultant.”,Differentiate yourself from others in job interviews or for internal hiring.,Able to develop and list collaboration profile for a company in the marketplace (bonus lecture).']"
Sales & Operations Planning / Integrated Business Planning,"['Business,Business Analytics & Intelligence,Excel Dashboard']",['Create great looking Excel Dashboards from scratch and transform them into iPhone and iPad Apps without writing a single line of code.']
Top Strategies to succeed in Shopify Dropshipping in 2021!,"['Business,E-Commerce,Dropshipping']","['How to create a brand not just another dropshipping store,How to increase the average cart value of your customers thus increase your profit,How to retarget your customers and increase your back end sales,How to find dropshipping products that are not shipped from china,How to improve your customer experience and make your store professional and trust worthy,Advanced Marketing strategies that will boost your profit!']"
"Quantity Surveying, Estimation, Cost Control & CMS Software","['Business,Project Management,Construction Estimation']","['Quantity Surveying & Cost Estimation in accurate & rabid method for all construction elements.,Create detailed Breakdown for the Construction Activities automatically.,Create detailed Materials Take-off automatically (Concrete, detailed Rebar, Shutters, Masonry, Plastering, Tiling, Sand, Cement, Mortar, Finishing,..),Create Activities Cost breakdown & cost estimation including direct & indirect cost using Bottom-Top method (Labor, Materials & Equipment) – automatically-.,Obtain Manpower productivities for all civil works – automatically-.,Create Projects budgeting including overhead, profit & Markup – automatically-.,Create Priced Bill of Quantity as per POMI & CESME Standards Automatically.,Create a control time schedule in easy steps.,Create Manpower Man power Cost & Histogram – automatically-.,Create Out going & Income Cash flow – automatically-.,Create feasibility study & investment evaluation for the construction projects.,Making project management & Cost Control during execution in easy steps.,Making Resources (Labor & Materials) Control during execution in easy steps.,Making Performances evaluation using Earned value management in easy steps.,Forecasting the project completion Cost (EAC, ETC) – automatically-.,Create Progress Reports & Dashboards – automatically-.,Show less']"
"BUY & HOLD: How To Buy, Fix, Tenant, & Manage Rentals","['Business,Real Estate,Real Estate Investing']","['Learn if BUY & HOLD investing is REALLY the right move for you,Determine whether you should be investing remotely or locally,Gain confidence with negotiations, contracts, offers, escrow & closings,Practice exercises to understand cashflow, ROI, appreciation, and other key metrics,Understanding The Fair House Act to avoid 20k, 50k, or even 100k fines,Build a high-effective ""Power Team"",Relationship insights for Realtor, Contractor, Property Manager, and other R.E. Pros,Learn where to find DEEPLY DISCOUNTED investment deals,Learn how to calculate the ROI of a rental opportunity,How to get your finances in order to get pre-approved for a loan,Learn about ""house-hacking"" and determine if it\'s a good option for you,Using the B.R.R.R.R. strategy to build a portfolio of rental properties,Discover 8 different types of rental property financing loans,How to set up multiple exit strategies so you never get stuck,Minimize your risk while maximizing your returns,Download a copy of my ""tried-and-true"" Master Lease Agreement,A line-by-line walkthrough of the Master Lease Agreement,How to place the very best tenants to minimize vacancy,How to get through an eviction while minimizing losses,Gain insights on how to transform knowledge into actionable steps-to-success,Show less']"
Questions that Sell,"['Business,Sales,Sales Skills']","['Identify the questions you need to get answers to before the sales call begins.,Identify the questions to ask that motivate your customers to buy from you.,Discover a process that helps you avoid a common questioning mistake that most salespeople make.,Explore different types of questions to achieve different objectives and shorten your sales cycle,Discover why questions are more powerful than statements and how they contribute to your sales success.']"
Segmentation for Management Consultants & Business Analysts,"['Business,Business Strategy,Management Consulting']","['What segmentation techniques you can use,When to use a specific segmentation technique?,Crucial Excel formulas you will need to do segmentation,How to do simple segmentations in Excel using internal or external data,How the B2B segmentation differs from B2C segmentation,How to use the Jobs-to-Be-Done framework,How to segment the market using external data']"
How to Manage Difficult Employees,"['Business,Management,Management Skills']","['Learn to handle potentially emotional employee issues in an unemotional, businesslike way,Understand what it means to manage an employee ""up or out"",Recognize why diligent documentation matters greatly when managing difficult employees,Learn from a longtime Fortune 500 executive why adhering closely to Human Resources and company procedures in delicate personnel matters makes good business sense']"
Create your first strategy: masterclass on strategy planning,"['Business,Business Strategy,Business Strategy']","['Create your first strategy from start to finish,Design an end-to-end strategic plan for your startup or small business,Turn your ideas into action by engaging others with your vision,Apply a toolkit of tried and tested methods to improve business effectiveness,Lead strategy planning sessions within your business,Situation analysis (SWOT and PESTLE), scenario planning, visioning, creating project plans, risk analysis']"
Artificial Intelligence 101 ·Digital Transformation 2021,"['Business,Business Analytics & Intelligence,Artificial Intelligence']","[""The AI-future is about the right mindset more than the right skillset. Students and executives will understand how the right mindset, purpose, and intent will allow them to thrive during uncertainty.,The ultimate artificial Intelligence 101 course so you can learn what you ignore and get started in an important field that you have not figured out how to approach..,Learn how management consultants achieve the Ai Transformation of a company with big data, and the use of emerging technologies such as AI, Machine Learning, Natural Language Processing, Drones, Augmented Reality, Virtual Reality, Blockchain, Chatbots, Driverless Systems, Megacities, and many more.,Data is what progressive companies fight for in the Ai era. Get a deeper sense of the 16 existing data battlegrounds you can complete and how a the data battleground determines your competition.,Understand how popular CRM systems like Salesforce and Hubspot are using Artificial Intelligence to manage and data mine with machine learning 360 Customer Data in marketing pre-sales, sales, and service post-sales modules.,Data Science starts with ideating multilevel future planning scenarios: Students and executives will learn various techniques to imagine and create a world 10-15 years into the future.,Size no longer matters: Learn how technology and big data is helping create a new breed of startups that are taking on established firms. Students and executives will gain a sense of urgency and possibility as AI and emerging technologies are converging quickly making the next couple of decades the most disruptive ever.,Visualize the future of these technologies combined, and ideate scenarios by industry to understand business disruption and opportunities.,Strengthen your AI-muscles and AI-creativity so you don't fall prey to AI-anxiety (aka robots taking our jobs syndrome) which only leads to paralysis.""]"
Learn How To Buy & Sell Cars Quick To Make Massive Profit,"['Business,Entrepreneurship,Car Flipping']","['Learn how to make $1,000 or more within days off of each car you buy and sell,Learn how to find money making cars at wholesale price,Understand how to negotiate excellent deals,Be able to diagnose basic problems within vehicles and inspect cars before the buy']"
Amazon FBA Course- Sourcing Alibaba & Selling on Amazon FBA,"['Business,E-Commerce,Amazon FBA']","['Fulfillment by Amazon (FBA) is a service Amazon offers its third-party sellers. Using FBA, sellers send their goods to one of Amazon’s fulfillment centers.,Amazon attracts buyers from around the world to its platform, while Shopify sellers have to do their own marketing to sell their products.,Amazon, in general, has a much higher sales volume than eBay. Many sellers choose Amazon because they feel they could earn more money there.,People who want to list items without having to market them should definitely sell on Amazon.,What is the A9 algorithm, how does it work?,Dropshipping is an order fulfillment option that allows ecommerce businesses to outsource procuring, storing, and shipping products to a third party.,Ecommerce is competitive. Dropshipping may appeal to entrepreneurs looking to sell generic products, but it can limit opportunities to build a brand.,Dropshipping allows you, the seller, to outsource the fulfillment process to a third party, typically a supplier.,Supplier Web Sites in Amazon FBA like Alibaba,Suppliers Criterias in All Detail for Product Sourcing,Analyzing Suppliers for sourcing products for amazon,How to Source on Alibaba via Helium 10,How to Calculate How Many Units to Orders in product sourcing,Contact Text- Sending Request for Quotation(RFQ) to Alibaba Suppliers,How to Find Your Own Freight Forwarder,Incoterms- EXW-FOB-DDU-DDP,Reading Messages in source alibaba,Deciding Suppliers it on product listing alibaba for amazon,Alibaba Order Purchase Agreement,Deciding Suppliers for Dropshipping,Alibaba Order Purchase Agreement,What is the Amazon A9 algorithm, how does it work?,Factors affecting the Amazon A9 algorithm,Points to consider in our product listing in amazon fba mastery,Product Launch Strategies in Amazon,How to Do Amazon Giveaway,Keyword Analysis for Giveaway and PPC ads,Giveaway Calculation in Amazon,How to Create Super URL in FBA Amazon,How to Create Promo Codes,Selling Tactics and Strategies in Amazon,How to sell on Amazon,Amazon fba,amazon fba course,fba amazon,amazon fba private label,amazon fba wholesale,Amazon fba product research,amazon fba canada,free amazon fba,amazon private label,How to find suppliers in Dropshipping, shopify for passive income,amazon fba alibaba,source from alibaba,alibaba products amazon,Show less']"
Kindle Publishing Machine - How to Profit with Kindle eBooks,"['Business,E-Commerce,Amazon Kindle Direct Publishing (KDP)']",['Students will learn how to successfully publish a book on Kindle without having to write the book themselves.']
The Account Management Way To Accelerate your sales cycle,"['Business,Sales,Account Management']","['The correct process required to reduce their sales cycle,How to manage and segment accounts effectively,How to allocate the appropriate amount of time with the segmented accounts,How to ensure they are focusing on the right decisions to accelerate their sales,How to make sure that we understand who are the relevant people in the deciion making unit,How to influence the decision making unit']"
Elite Effective Communication Skills & Confidence at Work,"['Business,Communication,Business Communication']","[""Convey your message clearly and get the listener to pay attention and take action.,Project a confident speaking style, so people respect and believe you more.,Tips and research to improve your business communication levels so you can get your message across.,Present almost any message with an effective system that is structured, interesting and gets your message across.,Top techniques and psychology hacks to make sure people listen to you and remember you.,Get usable techniques to cope with disruptive or rude audiences. So you are prepared for any situation.,Network effectively so you can leverage the people around you for opportunities and assistance when you need it.,Identify your audience's needs and build a collaborative relationship. So you can get them onboard with your message or your argument.,Drastically improve your ability to communicate concisely and influence others. So you get heard and understood.,Be more interesting and engaging to the people you meet. So you build great rapport and meaningful relationships at work or in your personal life,Speak confidently at work,Improve your interpersonal communication skills,Speak better in difficult situations,Show less""]"
How to build successful project strategy,"['Business,Project Management,Strategic Planning']","['Setup targets for project,Build successful project strategy,Align project strategy to enterprise strategy process,Define KPIs according to expected outcomes,Techniques to follow status and do corrections']"
G4 - Smart home Tutorials.,"['Business,Entrepreneurship,Home Automation']","['You will be able to design Smart home system starting from getting client requirements, devices selection till making wiring plan and start Installation,Programming different devices in your system,Configure your mobile App to control your system']"
Tableau 2019 Desktop Training,"['Business,Business Analytics & Intelligence,Tableau']","['Participants will gain Tableau Desktop knowledge necessary for successful Tableau workbook design, development, and adoption']"
How To Build A Six Figure Car Rental Business,"['Business,Entrepreneurship,Turo']","['Learn how to bulk purchase your fleet with minimum 5 cars,Learn how to determine vehicle true value and to purchase below market,Learn how to price competitively and aggressively,Learn how to protect your business from bad customers and uncontrollable incidents,Understand your market and use it to your benefit,Scale to 5 or 6 figures per month.']"
Practice Test : ISO 9001 2015 Quality Management System,"['Business,Management,ISO 9001']",Nill
UiPath 2020. Robotic Process Automation Introduction,"['Business,Operations,UiPath']","['Install UiPath 2020 Studio on Windows,Understand what is RPA?,Learn Components and Architecture of UiPath,Learn basic types of workflows,How to create the first robot and launch it,Deploy the robot to the Orchestrator']"
The 2022 Complete Masterclass On Writing A Business Plan,"['Business,Entrepreneurship,Business Plan']","['Learn From A Top Rated Instructor Who Has Been Teaching On Udemy Since 2013 and Taught Over 100,000 Students!,Template Included For Download At Course End,Write An Investor Worthy Business Plan From Scratch,Where Investors Are Focusing Their Attention On Your Plan,Importance of a Complete Business Plan,Proper Executive Summary,Marketing Plan,Sales Strategy,Financial Forecast and Projections,Management Team,Pricing Determination,Marketing Strategy,Investor Presentations and Pitch Decks,Company Summary,The Market and Demographics,Exit Strategy,Summary of Your Business,And Much More!,Show less']"
"Managing Projects in Healthcare (2 of 3), Plain & Simple","['Business,Project Management,Healthcare IT']","['Understand how to use the Gannt Chart project scheduling tool,Understand how to use the PERT/CPM project scheduling tool,Demostrate how to compute the CRITICAL PATH,Demostrate how to MANAGE SLACK,Become familiar with project management SOFTWARE,Be aware of the various LANDMINES in managing projects in healthcare']"
Clickbank Crash Course 2020 : Affiliate Marketing Training,"['Business,Entrepreneurship,ClickBank']",['build their own profitable micro niche websites and make money with clickbank']
B2B Cold Email Course 2023 - 5 Figure Copywriting Blueprint,"['Business,Sales,Lead Generation']","[""How to guarantee that your emails land in the prospect's inbox and not their spam folder,How to tap into the MASSIVE supply of email prospects using Google, Youtube, Facebook, Instagram, Twitter, Yelp, Google Maps, etc...,How to write the Email COLD Copy Sales Script using the 16-word Sales Letter by Evaldo Albuquerque,How to create persuasive email subject lines that get your email opened and read by the prospect,How to write a highly persuasive email script to get sure responses,How to persuade the customer after reading your email to pay you on PAYPAL,Get a PROVEN Copywriting Sales Script TEMPLATE that I successfully use to generate 5 figures a month from copywriting FREE (Use it well to scale your Email cold""]"
,Nill,Nill
B2B Cold Email Course 2023 - 5 Figure Copywriting Blueprint,"['Business,Sales,Lead Generation']","[""How to guarantee that your emails land in the prospect's inbox and not their spam folder,How to tap into the MASSIVE supply of email prospects using Google, Youtube, Facebook, Instagram, Twitter, Yelp, Google Maps, etc...,How to write the Email COLD Copy Sales Script using the 16-word Sales Letter by Evaldo Albuquerque,How to create persuasive email subject lines that get your email opened and read by the prospect,How to write a highly persuasive email script to get sure responses,How to persuade the customer after reading your email to pay you on PAYPAL,Get a PROVEN Copywriting Sales Script TEMPLATE that I successfully use to generate 5 figures a month from copywriting FREE (Use it well to scale your Email cold""]"
ISO 22000 Food Safety Management Systems Lead Auditor Course,"['Business,Operations,ISO 22000']","['Gain ability in interpreting the requirements of ISO 22000 in the context of a FSMS audit,Describe the purpose of an FSMS, FSMS standards, management audits and third party certification,Explain the role of an auditor in planning, conducting, reporting and following up an FSMS audit in accordance with ISO 19011:2018 and ISO TS/22003, ISO 17021,Confidently plan, conduct, report and follow up an audit of an FSMS to establish conformity, or otherwise, with ISO 22000 or an acceptable equivalent,Acquire necessary skills to perform internal and external (first, second and third party) audits of an FSMS against ISO 22000, in accordance with ISO 19011,Acquire the competencies of an auditor to lead an audit exercise and audit team,Understand the correlation of ISO 22000 standard with other management systems standard, including ISO 19011:2018, ISO TS/22003:2013 and ISO/IEC 17021-1:2015.']"
Sales Skills: Maximizing Sales In A Bad Economy,"['Business,Sales,Sales Management']","['Inspire your customers to buy from you by using successful sales methodologies.,Choose a sales methodology to increase the likelihood of customer conversion.,How to do a PEST analysis.,Use the ‘Inspiring Challenger Pitch Structure’ to sell more effectively.,Take control of your sales pipeline to get sales quicker and with less friction.,Maximise sales using robust and applicable concepts.,Increase sales in a competitive market, regardless of your niche.']"
Sales Course - M.A.T.E Guide,"['Business,Sales,Communication Skills']","['Sell any idea to anyone,Body language,NLP Technics,Stay focused,Ask the right questions to prospects,Hear and listen properly to prospects,Build a relationship - rapport,Power of Whispering and tone changing,Psychological tricks of trust,What is objection and how to overcome it,Follow up wisely with prospect,Upsell to prospect,What is CLV,Show less']"
Practical Artificial Intelligence (AI) with H2O in Python,"['Business,Business Analytics & Intelligence,Artificial Intelligence']","['Be Able To Use the Python/Anaconda Environment For Practical Data Science,Learn the Important Concepts Associated With Supervised and Unsupervised Learning,Implement Supervised Learning on Real Life Data With the Powerful H2O Package in Python,Implement Unsupervised Learning on Real Life Data With the Powerful H2O Package in Python,Implement Artificial Neural Networks (ANN) on Real Life Data With the Powerful H2O Package in Python,Implement Deep Neural Networks (DNN) on Real Life Data With the Powerful H2O Package in Python']"
How You Can Make 6 Figures Calling Expired Listings,"['Business,Real Estate,Sales Skills']","['Students will learn the mindset and skills required to become a world class listing agent and dominate expired listings.,Students will learn specifically what to say and how to say it. At the end of this class you will be equipped to pick up the phone and call expired listings with confidence.']"
QuickBooks Pro-Business & Personal-One QuickBooks File,"['Business,Business Analytics & Intelligence,QuickBooks']","['How to track both business and personal financial, bookkeeping, and tax informaiton in one QuickBooks file using class tracking,How to use the QuickBooks Pro Desktop 2019 feature of class tracking,How to set up a QuickBooks files designed for both business and personal use,How to create a chart of accounts for both business and personal use,How to enter both business and personal financial data to QuickBooks from a bank statements separating the transactions using class tracking,How to generate business and personal financial statements using class tracking,How to track and enter personal financial investments into QuickBooks,How to track the value of a home and the related loan,How to enter personal W-2 income into QuickBooks including breaking out gross pay and withholding amounts,How to enter credit card payments and track credit card liabilities,How to track the value of a personal automobile,How to account for prepayments and why it helps with budgeting and measuring performance,Show less']"
Professional Project Management By A Top 1% Project Manager,"['Business,Project Management,Project Management']","['Define and plan your projects to avoid scope creep,Use the power of assumptions when it comes to effort estimations,What aspects of the projects to consider to achieve the project scope,What is a stakeholder and which stakeholders to consider in your projects,What is a risk, how to maximise the positive risks and to avoid negative risks.,What and how to communicate in projects and to whom,How to define the quality and the quality process in projects with minimum effort,What are the team stages and what to do as project manager in every stage']"
T-Shirt Business Mastery 2023 | from Design Idea to Incomes,"['Business,E-Commerce,Print On Demand']","[""Uncover the secrets to picking winning designs nearly every time!,Find out how to get killer t-shirt designs,even if you don't know the first thing about Photoshop!,Discover the secrets to promoting your t-shirts without spending a fortune on marketing designs that might not sell well!,Learn how to choose the right company to print your t-shirts! (This could make or break your business!),And much more""]"
Stress Management: Images of Resilience,"['Business,Management,Resilience']","['Explore resilience and stress management through images, metaphors and coaching.,Define your resilience from a variety of perspectives and viewpoints.,Determine your skills and qualities that help and hinder you in managing anxiety and stress.,Consider situations, pressures and challenges that impact upon your resilience and stress management.,Identify insights and practices to help you manage stress and challenges so that you can get more from life.']"
Master Course in Management Consulting and Management Skills,"['Business,Operations,Management Consulting']","['Learning the Introduction and Importance of Management consulting and management skills,Analyze the types of management consulting and how to become a management consultant,Understand the types of managment skills and how we need to improve the skills,Learning the key management skills and develop a successful management career,Understand why is management consulting a good career and develop the management consulting skills']"
Stay Home Side Hustle - Create & Sell Coloring Books Online,"['Business,E-Commerce,Amazon Kindle Direct Publishing (KDP)']","[""How to create coloring books and sell them on Amazon, even if you don't have graphic design skills,How To Start Your Own Coloring Book Publishing Business,How To Leverage FREE Softwares To Create Coloring Pages Without Hiring Graphic Designers,How To Transform Almost Any Existing Photo Into a Coloring Book Page,The Hidden Source Of Free Professionally Made Coloring Page Graphics""]"
How to Dropship on Facebook Marketplace Beginner to Pro 2.0,"['Business,E-Commerce,Product Flipping']","[""How to Use Facebook Marketplace to Sell Products Online,How to List Products on Facebook Marketplace,Why You Should Sell Everywhere (Not Just Facebook Marketplace)...and How,How to Sell More on Amazon,How to Sell More on eBay,How to Sell More on Poshmark,How to Sell More on Mercari,How to Sell More in Your eCommerce Business,Software and Other Things that Will Make Reselling Easier and More Profitable,How to Ship Products into Amazon FBA,How to Automate Your Amazon Prices to Sell More with Software,How to Make More Money when Selling Online,How to Start a Business, form an LLC, and Make More Money Online by Paying Less Taxes,How and Where to Get Free Products to Resell Online,How and Where to Get Cheap Products to Resell Online for a Profit,How to Resell Liquidation Products to Make Money Online,Sales Tips to Sell More from Your eCommerce Listings,Copywriting Tips to Write Better eCommerce Listings that Sell,Answers to the Most Frequently Asked Reselling Questions,Why You Shouldn't Bother Selling on Facebook Shops (Different than Facebook Marketplace),and much much more! (check out the course curriculum),Show less""]"
Corp Finance #10 Cost of Capital–Debt & Equity Financing,"['Business,Business Strategy,Corporate Finance']","['Calculate weighted average cost of capital (WACC),Calculate the cost of debt,Calculate the cost of preferred stock,Calculate the cost of common stock,Explain the optimal company capital structure,Understand how taxes impact the cost of capital decision']"
Tableau Hands-on: Learn Data Visualization with Tableau 10,"['Business,Business Analytics & Intelligence,Tableau']","['Understand Tableau Interface,Import and Manage Data (Join,Relationship,Replace),Understand Data Type and Operation,Master Data Visualization,Implement Visual Encodings, Barchart, Piechart, Linechart, Multiple Chart and Distribution, Highlight Tables, Scatterplot and Trendline,Understand Heatmap, Geographic Mapping, Impressive Barchart, Bullet Graph, Gantt Chart, Data Calendar, Circle View, General Operation,Implement Calculation and Parameters,Master Dashboard and Story']"
How to Become a Farmer (Beginner's Guide) Farming 101 Basics,"['Business,Entrepreneurship,Farming']","[""You'll be able to understand the basics of farming and agriculture practices""]"
ISO 27001 Teleworking - Information Security Management,"['Business,Management,ISO/IEC 27001']","['Understand what teleworking is,Understand the advantages of teleworking,Understand the drawbacks of teleworking,Scope of Teleworking in ISO 27001:2013,Understand the basic teleworking implementation requirements of ISO 27001:2013']"
Complete Legal English for Students and Legal Professionals,"['Business,Business Law,Legal English']","['over 60 written exercises (pdf format) accompanying videos to put into practice studied theory,key legal collocations & prepositions,Fundamental legal vocabulary & terminology in key areas of law,practical skills such as email drafting and negotiating,practice your listening and comprehension skills']"
How To Create 7 Figure InfoProducts In Just 5 Days,"['Business,Entrepreneurship,Info Products']","['Create & Promote Your Own Info-Product,Generate Passive Income Sharing Your Knowledge With Others,Write A Book In 5 Days Or Less']"
